PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
	Acyrthosiphon (Acyrthosiphon)	kondoi	USA	California	Imperial	El Centro, Meloland	32.80306	-115.44667	19 Mar 1975		R. A. Flock	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	R.C.D			Heavy Pop Honeydew	Uncertainty: 5555 m; Centrad; Geolocate 2014; Uncertainty value is obtained by measuring half of the distance from Meloland to El Centro		Unknown	Pinned	2	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO		UCR-ERM-aph-0000053	Aphididae	Aphidinae	Macrosiphini			Fabaceae	Medicago	saliva			alfalfa	associated with			NO
	Xyphon	triguttata	USA	California	Imperial	12.2 mi. W. Glamis, Algadones Sand Dunes	32.99732	-115.28219	18 Nov 1963		M. E. Irwin	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 16513 m; Centrad; Geolocate 2014		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO		UCRC ENT 145015	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Imperial	Jack Brothers Ranch, Gate 129, 1 mi W of Westmoreland	33.03749	-115.64232	Oct 1963		H. T. Reynolds	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		-52	-171	Google Earth		NO	NO	NO	NO	NO		UCRC ENT 145022	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Imperial	North End Dam, Calipatria	32.10260	-115.54365	18 Apr 1963		T.W. Fisher & R.E. Orth	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		UCRC ENT 145020	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Imperial	Holtville T 15S, R 15E, S 36	32.80329	-115.37511	13 Oct 1965		R. D. Goeden and D. W. Ricker	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 1140.44 m; Centrad; Information was taken from Earthpoint.us.2014.		Unknown	Pinned	1	Google Earth	1000-10000					NO	NO	NO	NO	NO		UCRC ENT 145008	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Imperial	Holtville T 15S, R 15E, S 36	32.80329	-115.37511	13 Oct 1965		R. D. Goeden and D. W. Ricker	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 1140.44 m; Centrad; Information was taken from Earthpoint.us.2014.		Unknown	Pinned	1	Google Earth	1000-10000					NO	NO	NO	NO	NO		UCRC ENT 145008	Cicadellidae	Cicadellinae	Cicadellini			Amaranthaceae	Salsola	kali				associated with			NO
	Megalopsallus	sarcobati	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	03 Jun 1975		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	4							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Megalopsallus	atriplicis	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	10 Jun 1976	22 Jun 1978	J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	5							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Sarcobataceae	Sarcobatus	vermiculatus				associated with			NO
	Megalopsallus	atriplicis	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	10 Jun 1976	22 Jun 1978	J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Sarcobataceae	Sarcobatus	vermiculatus				associated with			NO
	Megalopsallus	schwartzi	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Sarcobataceae	Sarcobatus	vermiculatus				associated with			NO
	Megalopsallus	schwartzi	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	22 Jun 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Sarcobataceae	Sarcobatus	vermiculatus				associated with			NO
	Megalopsallus	rubricornis	USA	California	Inyo	2 mi E of Big Pine	37.16500	-118.25232	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Sarcobataceae	Sarcobatus	sp.				associated with			NO
	Oligotylus	purshiae	USA	California	Inyo	2 mi W of Westgard Pass	37.30028	-118.18940	10 Jun 1976		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	7			2134	7000	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Rosaceae	Purshia	glandulosa				associated with			NO
	Oligotylus	purshiae	USA	California	Inyo	2 mi W of Westgard Pass	37.30028	-118.18940	10 Jun 1976		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	9			2134	7000	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Rosaceae	Purshia	glandulosa				associated with			NO
	Plesiodema	polhemi	USA	California	Inyo	30 mi N of Saline Valley Lake	36.67713	-117.76816	04 May 1974		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype					moved coordinates from 37.13676, -117.81500 and added elev for new coords - MDS		Unknown	Pinned	2	Google Earth		335	1099	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Europiella	decolor	USA	California	Inyo	4 mi NW of Independence	36.84366	-118.25026	02 Jun 1976		J. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	associatus	USA	California	Inyo	Alabama Hills	36.61472	-118.09500	08 Jul 1973		J. D. Pinto and G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	3							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Acyrthosiphon (Acyrthosiphon)	purshiae	USA	California	Inyo	Bishop	37.36361	-118.39417	15 Sep 1969		T. Kono and M. S. Washbauer	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	R.C.D						Unknown	Slide	1							NO	NO	NO	NO	NO		UCR-ERM-aph-0000214	Aphididae	Aphidinae	Macrosiphini			Rosaceae	Purshia	tridentata				associated with			NO
	Xyphon	triguttata	USA	California	Inyo	Death Valley National Monument, Furnace Creek Wash	36.45556	-116.86667	08 Mar 1966		T.W. Fisher & R.E. Orth	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		UCRC ENT 145026	Cicadellidae	Cicadellinae	Cicadellini												NO
	Megalopsallus	pictipes	USA	California	Inyo	Eureka Valley, 0.5 mi W of Dunes	37.11111	-117.70694	04 May 1977		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	5							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Amaranthaceae	Salsola	sp.				associated with			NO
	Megalopsallus	pictipes	USA	California	Inyo	Eureka Valley, 0.5 mi W of Dunes	37.11111	-117.70694	04 May 1977		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	4							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Amaranthaceae	Salsola	sp.				associated with			NO
	Chlamydatus	associatus	USA	California	Inyo	Little Lake	35.94778	-117.90111	14 Jun 1973		John D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	8							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	monilipes	USA	California	Inyo	Saline Valley Road, 26 mi N of Jct with Hwy 190	36.70306	-117.81500	21 Apr 1975		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	4							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Amphipappus	fremontii				associated with			NO
	Pseudopsallus	tiquiliae	USA	California	Inyo	Wyman Canyon, White Mountains	37.44200	-118.17895	09 Jul 1976		S. I. & S. L. Frommer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype	M. D. Schwartz	2005	Pseudopsallus tiquiliae Schwartz		expanded and plotted near Wymann creek; corrected to Wyman		UV Lighting	Pinned	1			2591	8501	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
	Aphis (Aphis)	heraclella	USA	California	Inyo	Onion Valley	36.77416	-118.33250	29 Jun 1966		R.C.D	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	R.C. Dickson				GNIS coord.		Unknown	Slide	1	Gazetteer		2700	8858	Gazetteer		NO	NO	NO	NO	NO		UCR-ERM-aph-0001010	Aphididae	Aphidinae	Aphidini			Apiaceae	Heracleum	lanatum				associated with			NO
	Xyphon	triguttata	USA	California	Inyo	1 mi N of Lone Pine	36.62009	-118.06938	12 Jun 1964		M. Irwin	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coordinates and elev for dist N of on Rt 395		Unknown	Pinned	1	Google Earth		1133	3717	Google Earth		NO	NO	NO	NO	NO		UCRC ENT 145031	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Inyo	1 mi N of Lone Pine	36.62009	-118.06938	12 Jun 1964		M. Irwin	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coordinates and elev for dist N of on Rt 395		Unknown	Pinned	1	Google Earth		1133	3717	Google Earth		NO	NO	NO	NO	NO		UCRC ENT 145032	Cicadellidae	Cicadellinae	Cicadellini												NO
	Xyphon	triguttata	USA	California	Inyo	Deep Springs Lake	37.37167	-117.98417	09 Mar 1966		T.W. Fisher & R.E. Orth	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1524	5000	Unknown		NO	NO	NO	NO	NO		UCRC ENT 145019	Cicadellidae	Cicadellinae	Cicadellini												NO
	Pseudoepameibaphis	tridentatae	USA	California	Inyo	Schulman Grove, White Mountains	37.38556	-118.17611	15 Jul 1961		E. Schlinger	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	R. C. Dickson						Unknown	Slide	4	GeoLocate Software	100-1000	2896	9500	Label		NO	NO	NO	NO	NO		UCR-ERM-aph-0002053	Aphididae	Aphidinae	Macrosiphini			Asteraceae	Artemisia	tridentata			sagebrush	associated with			NO
	Orgerius	sp.	USA	California	Inyo	Tuttle Circle Road, Alabama hills	36.58278	-118.08583	28 May 2006		G. R. Ballmer	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Label		1268	4160	Label		NO	NO	NO	NO	NO		UCRC ENT 143113	Dictyopharidae	Orgeriinae	Orgeriini												NO
	Timonidia	sp.	USA	California	Inyo	S. Coso Peak	36.19500	-117.72250	16 Jul 1999		D. Yanega	Adult sex unknown	UCR	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							MV Light	Pinned	1	Label		713	2340	Label		NO	NO	NO	NO	NO		UCRC_ENT00028691	Dictyopharidae	Orgeriinae	Orgeriini												NO
