PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
AMNH_PBI 00244240	Slaterocoris	robustus	USA	California	San Diego	Warner Springs	33.04969	-117.04233	29 May 1978		Brown and Faulkner	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244241	Slaterocoris	robustus	USA	California	San Diego	Warner Springs	33.04969	-117.04233	29 May 1978		Brown and Faulkner	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244242	Slaterocoris	robustus	USA	California	San Diego	Warner Springs	33.04969	-117.04233	29 May 1978		Brown and Faulkner	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244243	Slaterocoris	robustus	USA	California	San Diego	Warner Springs	33.04969	-117.04233	29 May 1978		Brown and Faulkner	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244244	Slaterocoris	robustus	USA	California	San Diego	Warner Springs	33.04969	-117.04233	29 May 1978		Brown and Faulkner	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244245	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244246	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244247	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244248	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244249	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244250	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244251	Slaterocoris	robustus	USA	California	San Diego	Morena Dam	32.78083	-117.20694	26 May 1929		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244252	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		YES	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244253	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244254	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244255	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244256	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244257	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	13 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244258	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	11 Jun 1953		C. F. Harbison	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244259	Slaterocoris	robustus	USA	California	San Diego	Buckmans Springs	32.77152	-116.49200	19 Jun 1951		C. F. Harbison	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1	Google Earth		1021	3350	Google Earth		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244260	Slaterocoris	robustus	USA	California	San Diego	Buckmans Springs	32.77152	-116.49200	06 Jun 1928		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Beating Vegetation	Pinned	1	Google Earth		1021	3350	Google Earth		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini			Ericaceae	Arctostaphylos	sp.			manzanita	associated with			NO
AMNH_PBI 00244261	Slaterocoris	robustus	USA	California	San Diego	Pine Valley	32.83583	-116.53361	04 Jun 1928		C. C. Searl	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Slaterocoris robustus (Uhler)				Unknown	Pinned	1			1190	3903	Unknown		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244264	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244265	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Male	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244266	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244267	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244268	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244269	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
AMNH_PBI 00244270	Scalponotatus	maturus	USA	California	Imperial	Ocotillo	32.73510	-115.99460	10 May 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	M. D. Schwartz	2007	Scalponatatus maturus Kelton				Unknown	Pinned	1	Map - local/regional		122	400	Map		NO	NO	NO	NO	NO			Miridae	Orthotylinae	Orthotylini												NO
