PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
	Plagiognathus	verticalis	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	24 Jun 1952		J. K. Hester	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					corrected coordinates and elev - MDS		Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	24 Jun 1952		J. K. Hester	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					corrected coordinates and elev - MDS		Unknown	Pinned	3	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Lepidargyrus	ancorifer	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	29 Mar 1957		J. Powell	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					corrected coordinates and elev - MDS		Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Arctostaphylocoris	manzanitae	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	25 Jun 1952		R. L. Anderson	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					corrected coordinates and elev - MDS		Unknown	Pinned	3	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Europiella	decolor	USA	California	Marin	Muir Woods	37.99056	-122.12917	06 Jun 1950		W. J. Wall	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Arctostaphylocoris	manzanitae	USA	California	Mariposa	3 mi SW of Miami Mountain Lookout	37.38282	-119.77057	19 Jun 1946		H. P. Chandler	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			1219	4000	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Mendocino	2 mi S of Hopland	38.94414	-123.11528	19 Jun 1958		T. R. Haig	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	paramundus	USA	California	Mendocino	Hopland Experiment Station	38.97306	-123.11528	22 May 1976		D. G. Denning	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Unknown	Pinned	6			792	2600	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	paramundus	USA	California	Mendocino	Hopland Experiment Station	38.97306	-123.11528	22 May 1976		D. G. Denning	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Unknown	Pinned	9			792	2600	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	moerens	USA	California	Mendocino	Hopland Experiment Station	38.97306	-123.11528	28 Apr 1977		R. L. Hanson	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			792	2600	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Lepidargyrus	ancorifer	USA	California	Mono	1 mi S of Saddlebag Lake	37.95054	-119.27167	13 Jul 1961		J. S. Buckett	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	monilipes	USA	California	Mono	Sardine Creek	38.30695	-119.58989	06 Jul 1951		A. T. McClay	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			2591	8500	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	associatus	USA	California	Mono	Sardine Creek	38.30695	-119.58989	08 Jul 1951		A. T. McClay	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			2591	8500	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Tuxedo	cruralis	USA	California	Monterey	Chew's Ridge	36.40099	-121.76408	23 Jun 1967		R. G. Denno	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			1554	5100	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	moerens	USA	California	Monterey	Jolon	35.97083	-121.17500	11 May 1959		T. R. Haig	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	moerens	USA	California	Monterey	Jolon	35.97083	-121.17500	11 May 1959		T. R. Haig	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Tuxedo	cruralis	USA	California	Napa	7 mi S of Pope Valley	38.51158	-122.39833	24 Apr 1971		J. Marsh	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Napa	Samuel Springs	38.60407	-122.31219	18 May 1955		E. I. Schlinger	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					http://california.hometownlocator.com/maps/feature-map,ftc,2,fid,232359,n,samuel%20springs.cfm		Unknown	Pinned	2	Gazetteer		192	630	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	associatus	USA	California	Napa	Samuel Springs	38.60407	-122.31219	18 May 1955		E. I. Schlinger	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					http://california.hometownlocator.com/maps/feature-map,ftc,2,fid,232359,n,samuel%20springs.cfm		Unknown	Pinned	1	Gazetteer		192	630	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Napa	Samuel Springs	38.60407	-122.31219	18 May 1955		E. I. Schlinger	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					http://california.hometownlocator.com/maps/feature-map,ftc,2,fid,232359,n,samuel%20springs.cfm		Unknown	Pinned	1	Gazetteer		192	630	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Oligotylus	nigerrimus	USA	California	Nevada	Boca	39.38611	-120.09306	23 Jun 1978		L. R. Bronson	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	monilipes	USA	California	Nevada	Boca	39.38611	-120.09306	18 Jun 1974		R. D. Moon	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	monilipes	USA	California	Nevada	Boca	39.38611	-120.09306	23 Jul 1970		R. M. Bobart	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	annulatus	USA	California	Nevada	Boca	39.38611	-120.09306	23 Jul 1970		R. M. Bohart	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	monilipes	USA	California	Nevada	Boca	39.38611	-120.09306	25 Jun 1976		R. M. Giblin	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Europiella	decolor	USA	California	Nevada	Hobart Mills, Prosser Creek	39.37490	-120.13357	10 Oct 1952		J. C. Hall	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Oligotylus	nigerrimus	USA	California	Nevada	Sagehen Creek	39.44551	-120.18629	05 Jul 1972	25 Apr 1966	C. Goodpasture, C. E. Hawkins	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	2			1832	6010	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Nevada	Sagehen Creek	39.44551	-120.18629	05 Jul 1953		K. R. Daily	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			1832	6010	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Plagiognathus	verticalis	USA	California	Nevada	Sagehen Creek	39.44551	-120.18629	05 Jul 1953		K. R. Daily	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	3			1832	6010	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	brevicornis	USA	California	Nevada	Sagehen Creek	39.44551	-120.18629	27 Jun 1972		M. L. Kok	Adult Female	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			1832	6010	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Chlamydatus	pulicarius	USA	California	Nevada	Sagehen Creek	39.44551	-120.18629	05 Jul 1978		M. Williams	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1			1832	6010	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
	Spanagonicus	albofasciatus	USA	California	Orange	Silverado Canyon	33.74611	-117.63611	05 Sep 1961		M. E. Irwin	Adult Male	UCD	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
